gene_symbol	hgnc_id	entrez_id	count
DCAF13	HGNC:24535	Entrez:25879	49
DCAF13P1	HGNC:43866	Entrez:100129009	0
DCAF13P2	HGNC:43867	Entrez:100288979	0
DCAF13P3	HGNC:43868	Entrez:100132724	0
DCAF15	HGNC:25095	Entrez:90379	22
DCAF16	HGNC:25987	Entrez:54876	12
DCAF17	HGNC:25784	Entrez:80067	70
DCAF4	HGNC:20229	Entrez:26094	68
DCAF4L1	HGNC:27723	Entrez:285429	44
DCAF4L2	HGNC:26657	Entrez:138009	93
DCAF5	HGNC:20224	Entrez:8816	80
DCAF6	HGNC:30002	Entrez:55827	61
DCAF7	HGNC:30915	Entrez:10238	0
DCAF8	HGNC:24891	Entrez:50717	40
DCAF8-DT	HGNC:55792	Entrez:100287049	0
DCAF8L1	HGNC:31810	Entrez:139425	0
DCAF8L2	HGNC:31811	Entrez:347442	0
DCAKD	HGNC:26238	Entrez:79877	23
DCANP1	HGNC:24459	Entrez:140947	0
DCBLD1	HGNC:21479	Entrez:285761	59
DCBLD2	HGNC:24627	Entrez:131566	70
DCC	HGNC:2701	Entrez:1630	90
DCD	HGNC:14669	Entrez:117159	0
DCDC1	HGNC:20625	Entrez:341019	154
DCDC2	HGNC:18141	Entrez:51473	0
DCDC2B	HGNC:32576	Entrez:149069	48
DCDC2C	HGNC:32696	Entrez:728597	0
DCHS1	HGNC:13681	Entrez:8642	289
DCHS1-AS1	HGNC:40650	Entrez:118597837	0
DCHS2	HGNC:23111	Entrez:54798	309
DCK	HGNC:2704	Entrez:1633	0
DCLK1	HGNC:2700	Entrez:9201	0
DCLK2	HGNC:19002	Entrez:166614	0
DCLK3	HGNC:19005	Entrez:85443	76
DCLRE1A	HGNC:17660	Entrez:9937	105
DCLRE1B	HGNC:17641	Entrez:64858	0
DCLRE1C	HGNC:17642	Entrez:64421	0
DCLRE1CP1	HGNC:44877	Entrez:105376432	0
DCN	HGNC:2705	Entrez:1634	0
DCP1A	HGNC:18714	Entrez:55802	49
DCP1B	HGNC:24451	Entrez:196513	94
DCP2	HGNC:24452	Entrez:167227	34
DCPS	HGNC:29812	Entrez:28960	85
DCR	HGNC:2708	Entrez:1637	0
DCST1	HGNC:26539	Entrez:149095	73
DCST1-AS1	HGNC:41147	Entrez:100505666	0
DCST2	HGNC:26562	Entrez:127579	129
DCSTAMP	HGNC:18549	Entrez:81501	0
DCT	HGNC:2709	Entrez:1638	67
DCTD	HGNC:2710	Entrez:1635	0
DCTN1	HGNC:2711	Entrez:1639	76
DCTN1-AS1	HGNC:44151	Entrez:100189589	0
DCTN2	HGNC:2712	Entrez:10540	0
DCTN3	HGNC:2713	Entrez:11258	0
DCTN4	HGNC:15518	Entrez:51164	40
DCTN5	HGNC:24594	Entrez:84516	0
DCTN6	HGNC:16964	Entrez:10671	0
DCTN6-DT	HGNC:55241	Entrez:118597835	0
DCTPP1	HGNC:28777	Entrez:79077	0
DCUN1D1	HGNC:18184	Entrez:54165	7
DCUN1D2	HGNC:20328	Entrez:55208	0
DCUN1D2-AS	HGNC:39889	Entrez:100874229	0
DCUN1D3	HGNC:28734	Entrez:123879	0
DCUN1D4	HGNC:28998	Entrez:23142	17
DCUN1D5	HGNC:28409	Entrez:84259	17
DCX	HGNC:2714	Entrez:1641	0
DCXR	HGNC:18985	Entrez:51181	21
DCXR-DT	HGNC:54083	Entrez:113523640	0
DDA1	HGNC:28360	Entrez:79016	0
DDAH1	HGNC:2715	Entrez:23576	0
DDAH2	HGNC:2716	Entrez:23564	0
DDB1	HGNC:2717	Entrez:1642	52
DDB2	HGNC:2718	Entrez:1643	0
DDC	HGNC:2719	Entrez:1644	36
DDC-AS1	HGNC:40171	Entrez:100129427	0
DDHD1	HGNC:19714	Entrez:80821	56
DDHD1-DT	HGNC:55441	Entrez:101927620	0
DDHD2	HGNC:29106	Entrez:23259	38
DDI1	HGNC:18961	Entrez:414301	0
DDI2	HGNC:24578	Entrez:84301	0
DDIAS	HGNC:26351	Entrez:220042	0
DDIT3	HGNC:2726	Entrez:1649	6
DDIT4	HGNC:24944	Entrez:54541	0
DDIT4-AS1	HGNC:52379	Entrez:110806271	0
DDIT4L	HGNC:30555	Entrez:115265	20
DDIT4L-AS1	HGNC:55562	Entrez:101929353	0
DDN	HGNC:24458	Entrez:23109	18
DDN-AS1	HGNC:53464	Entrez:105369758	0
DDO	HGNC:2727	Entrez:8528	24
DDOST	HGNC:2728	Entrez:1650	0
DDR1	HGNC:2730	Entrez:780	110
DDR1-DT	HGNC:28694	Entrez:414771	0
DDR2	HGNC:2731	Entrez:4921	34
DDRGK1	HGNC:16110	Entrez:65992	23
DDT	HGNC:2732	Entrez:1652	3
DDTL	HGNC:33446	Entrez:100037417	0
DDTP1	HGNC:44546	Entrez:101060160	0
DDX1	HGNC:2734	Entrez:1653	19
DDX10	HGNC:2735	Entrez:1662	67
DDX10P1	HGNC:44960	Entrez:100421371	0
DDX10P2	HGNC:44961	Entrez:401533	0
DDX11	HGNC:2736	Entrez:1663	109
DDX11-AS1	HGNC:44176	Entrez:100506660	0
DDX11L1	HGNC:37102	Entrez:100287102	0
DDX11L10	HGNC:14125	Entrez:100287029	0
DDX11L11	HGNC:37110	Entrez:100887824	0
DDX11L16	HGNC:37115	Entrez:727856	0
DDX11L17	HGNC:55080	Entrez:102725121	0
DDX11L2	HGNC:37103	Entrez:84771	0
DDX11L3	HGNC:37104	Entrez:100302657	0
DDX11L4	HGNC:37105	Entrez:100337622	0
DDX11L5	HGNC:37106	Entrez:100287596	0
DDX11L8	HGNC:37101	Entrez:100302090	0
DDX11L9	HGNC:37109	Entrez:100288486	0
DDX12B	HGNC:38668	Entrez:642846	0
DDX12P	HGNC:2737	Entrez:440081	0
DDX17	HGNC:2740	Entrez:10521	45
DDX18	HGNC:2741	Entrez:8886	73
DDX18P1	HGNC:20007	Entrez:319099	0
DDX18P2	HGNC:21432	Entrez:651053	0
DDX18P3	HGNC:33966	Entrez:442164	0
DDX18P4	HGNC:33967	Entrez:402222	0
DDX18P5	HGNC:33968	Entrez:646378	0
DDX18P6	HGNC:31126	Entrez:100131370	0
DDX19A	HGNC:25628	Entrez:55308	16
DDX19A-DT	HGNC:55349	Entrez:100506083	0
DDX19B	HGNC:2742	Entrez:11269	0
DDX20	HGNC:2743	Entrez:11218	83
DDX20P1	HGNC:44673	Entrez:100421369	0
DDX21	HGNC:2744	Entrez:9188	52
DDX23	HGNC:17347	Entrez:9416	25
DDX24	HGNC:13266	Entrez:57062	64
DDX25	HGNC:18698	Entrez:29118	0
DDX27	HGNC:15837	Entrez:55661	67
DDX28	HGNC:17330	Entrez:55794	51
DDX31	HGNC:16715	Entrez:64794	101
DDX39A	HGNC:17821	Entrez:10212	14
DDX39AP1	HGNC:39664	Entrez:646164	0
DDX39B	HGNC:13917	Entrez:7919	0
DDX39B-AS1	HGNC:39771	Entrez:106478957	0
DDX39BP1	HGNC:33450	Entrez:100048904	0
DDX39BP2	HGNC:33461	Entrez:100048923	0
DDX3ILA1	HGNC:55358	Entrez:105375368	0
DDX3P1	HGNC:42171	Entrez:100133180	0
DDX3P2	HGNC:42172	Entrez:100874489	0
DDX3P3	HGNC:42173	Entrez:650560	0
DDX3X	HGNC:2745	Entrez:1654	0
DDX3Y	HGNC:2699	Entrez:8653	0
DDX4	HGNC:18700	Entrez:54514	43
DDX41	HGNC:18674	Entrez:51428	50
DDX42	HGNC:18676	Entrez:11325	48
DDX43	HGNC:18677	Entrez:55510	55
DDX43P1	HGNC:50780	Entrez:100421307	0
DDX43P2	HGNC:50781	Entrez:100533714	0
DDX43P3	HGNC:50782	Entrez:106481709	0
DDX46	HGNC:18681	Entrez:9879	0
DDX47	HGNC:18682	Entrez:51202	58
DDX49	HGNC:18684	Entrez:54555	50
DDX5	HGNC:2746	Entrez:1655	0
DDX50	HGNC:17906	Entrez:79009	77
DDX50P1	HGNC:18974	Entrez:192146	0
DDX50P2	HGNC:18975	Entrez:100421328	0
DDX51	HGNC:20082	Entrez:317781	80
DDX52	HGNC:20038	Entrez:11056	87
DDX53	HGNC:20083	Entrez:168400	0
DDX54	HGNC:20084	Entrez:79039	139
DDX55	HGNC:20085	Entrez:57696	95
DDX55P1	HGNC:49852	Entrez:100129640	0
DDX56	HGNC:18193	Entrez:54606	44
DDX59	HGNC:25360	Entrez:83479	78
DDX59-AS1	HGNC:41094	Entrez:101929224	0
DDX5P1	HGNC:56581	Entrez:100421238	0
DDX6	HGNC:2747	Entrez:1656	0
DDX60	HGNC:25942	Entrez:55601	77
DDX60L	HGNC:26429	Entrez:91351	95
DDX6P1	HGNC:13948	Entrez:442192	0
DDX6P2	HGNC:37806	Entrez:100130117	0
DEAF1	HGNC:14677	Entrez:10522	77
DECR1	HGNC:2753	Entrez:1666	0
DECR2	HGNC:2754	Entrez:26063	46
DEDD	HGNC:2755	Entrez:9191	17
DEDD2	HGNC:24450	Entrez:162989	0
DEF6	HGNC:2760	Entrez:50619	0
DEF8	HGNC:25969	Entrez:54849	41
DEFA1	HGNC:2761	Entrez:1667	0
DEFA10P	HGNC:31801	Entrez:449493	0
DEFA11P	HGNC:33354	Entrez:724068	0
DEFA1A3	HGNC:32231	Entrez:613253	0
DEFA1B	HGNC:33596	Entrez:728358	0
DEFA3	HGNC:2762	Entrez:1668	0
DEFA4	HGNC:2763	Entrez:1669	0
DEFA5	HGNC:2764	Entrez:1670	24
DEFA6	HGNC:2765	Entrez:1671	13
DEFA7P	HGNC:31798	Entrez:724067	0
DEFA8P	HGNC:31799	Entrez:449491	0
DEFA9P	HGNC:31800	Entrez:449492	0
DEFB1	HGNC:2766	Entrez:1672	0
DEFB103A	HGNC:15967	Entrez:414325	0
DEFB103B	HGNC:31702	Entrez:55894	0
DEFB104A	HGNC:18115	Entrez:140596	0
DEFB104B	HGNC:26165	Entrez:503618	0
DEFB105A	HGNC:18087	Entrez:245908	0
DEFB105B	HGNC:29930	Entrez:504180	0
DEFB106A	HGNC:18088	Entrez:245909	0
DEFB106B	HGNC:28879	Entrez:503841	0
DEFB107A	HGNC:18086	Entrez:245910	0
DEFB107B	HGNC:31918	Entrez:503614	0
DEFB108A	HGNC:18089	Entrez:503694	0
DEFB108B	HGNC:29966	Entrez:245911	0
DEFB108C	HGNC:30847	Entrez:503837	0
DEFB108D	HGNC:26227	Entrez:504185	0
DEFB108E	HGNC:30174	Entrez:503840	0
DEFB108F	HGNC:38062	Entrez:100133128	0
DEFB109A	HGNC:18090	Entrez:245912	0
DEFB109B	HGNC:33469	Entrez:641517	0
DEFB109C	HGNC:43844	Entrez:100286963	0
DEFB109D	HGNC:30838	Entrez:503838	0
DEFB109E	HGNC:30592	Entrez:503839	0
DEFB109F	HGNC:38066	Entrez:110806268	0
DEFB110	HGNC:18091	Entrez:245913	0
DEFB112	HGNC:18093	Entrez:245915	0
DEFB113	HGNC:18094	Entrez:245927	0
DEFB114	HGNC:18095	Entrez:245928	0
DEFB115	HGNC:18096	Entrez:245929	0
DEFB116	HGNC:18097	Entrez:245930	0
DEFB117	HGNC:18098	Entrez:245931	0
DEFB118	HGNC:16196	Entrez:117285	37
DEFB119	HGNC:18099	Entrez:245932	0
DEFB121	HGNC:18101	Entrez:245934	0
DEFB122	HGNC:18102	Entrez:245935	0
DEFB123	HGNC:18103	Entrez:245936	0
DEFB124	HGNC:18104	Entrez:245937	0
DEFB125	HGNC:18105	Entrez:245938	0
DEFB126	HGNC:15900	Entrez:81623	7
DEFB127	HGNC:16206	Entrez:140850	0
DEFB128	HGNC:18106	Entrez:245939	0
DEFB129	HGNC:16218	Entrez:140881	0
DEFB130A	HGNC:18107	Entrez:245940	0
DEFB130B	HGNC:39814	Entrez:100133267	0
DEFB130C	HGNC:43843	Entrez:110806270	0
DEFB130D	HGNC:38059	Entrez:110806292	0
DEFB131A	HGNC:18108	Entrez:644414	0
DEFB131B	HGNC:38058	Entrez:100129216	0
DEFB131C	HGNC:38060	Entrez:100128174	0
DEFB131D	HGNC:38061	Entrez:100287066	0
DEFB131E	HGNC:39765	Entrez:110806269	0
DEFB132	HGNC:33806	Entrez:400830	15
DEFB133	HGNC:31331	Entrez:403339	0
DEFB134	HGNC:32399	Entrez:613211	0
DEFB135	HGNC:32400	Entrez:613209	19
DEFB136	HGNC:34433	Entrez:613210	0
DEFB4A	HGNC:2767	Entrez:1673	0
DEFB4B	HGNC:30193	Entrez:100289462	0
DEFT1P	HGNC:18339	Entrez:170949	0
DEFT1P2	HGNC:33599	Entrez:100287083	0
DEGS1	HGNC:13709	Entrez:8560	6
DEGS2	HGNC:20113	Entrez:123099	0
DEK	HGNC:2768	Entrez:7913	0
DELE1	HGNC:28969	Entrez:9812	0
DELEC1	HGNC:23658	Entrez:50514	0
DENND10	HGNC:31793	Entrez:404636	0
DENND10P1	HGNC:30886	Entrez:55855	0
DENND11	HGNC:29472	Entrez:57189	0
DENND1A	HGNC:29324	Entrez:57706	59
DENND1B	HGNC:28404	Entrez:163486	0
DENND1C	HGNC:26225	Entrez:79958	35
DENND2A	HGNC:22212	Entrez:27147	123
DENND2B	HGNC:11350	Entrez:6764	0
DENND2B-AS1	HGNC:56176	Entrez:102724784	0
DENND2C	HGNC:24748	Entrez:163259	86
DENND2D	HGNC:26192	Entrez:79961	0
DENND3	HGNC:29134	Entrez:22898	71
DENND3-AS1	HGNC:55537	Entrez:101927963	0
DENND4A	HGNC:24321	Entrez:10260	69
DENND4B	HGNC:29044	Entrez:9909	92
DENND4C	HGNC:26079	Entrez:55667	179
DENND5A	HGNC:19344	Entrez:23258	84
DENND5B	HGNC:28338	Entrez:160518	44
DENND5B-AS1	HGNC:42517	Entrez:100874249	0
DENND6A	HGNC:26635	Entrez:201627	53
DENND6A-AS1	HGNC:41152	Entrez:106144528	0
DENND6A-DT	HGNC:51592	Entrez:101929159	0
DENND6B	HGNC:32690	Entrez:414918	0
DENR	HGNC:2769	Entrez:8562	0
DEPDC1	HGNC:22949	Entrez:55635	53
DEPDC1-AS1	HGNC:50592	Entrez:101927220	0
DEPDC1B	HGNC:24902	Entrez:55789	49
DEPDC1P1	HGNC:31125	Entrez:730888	0
DEPDC1P2	HGNC:33975	Entrez:100126446	0
DEPDC4	HGNC:22952	Entrez:120863	0
DEPDC5	HGNC:18423	Entrez:9681	102
DEPDC7	HGNC:29899	Entrez:91614	0
DEPP1	HGNC:23355	Entrez:11067	0
DEPTOR	HGNC:22953	Entrez:64798	56
DEPTOR-AS1	HGNC:55602	Entrez:121676927	0
DERA	HGNC:24269	Entrez:51071	28
DERL1	HGNC:28454	Entrez:79139	15
DERL2	HGNC:17943	Entrez:51009	0
DERL3	HGNC:14236	Entrez:91319	9
DERPC	HGNC:54084	Entrez:113455421	0
DES	HGNC:2770	Entrez:1674	21
DESI1	HGNC:24577	Entrez:27351	0
DESI2	HGNC:24264	Entrez:51029	0
DET1	HGNC:25477	Entrez:55070	45
DEUP1	HGNC:26344	Entrez:159989	0
DEXI	HGNC:13267	Entrez:28955	0
DFFA	HGNC:2772	Entrez:1676	67
DFFB	HGNC:2773	Entrez:1677	53
DFFBP1	HGNC:49815	Entrez:100422581	0
DGAT1	HGNC:2843	Entrez:8694	31
DGAT2	HGNC:16940	Entrez:84649	0
DGAT2-DT	HGNC:27451	Entrez:283214	0
DGAT2L6	HGNC:23250	Entrez:347516	0
DGAT2L7P	HGNC:44367	Entrez:646409	0
DGCR	HGNC:2844	Entrez:1714	0
DGCR11	HGNC:17226	Entrez:25786	0
DGCR2	HGNC:2845	Entrez:9993	103
DGCR5	HGNC:16757	Entrez:26220	0
DGCR6	HGNC:2846	Entrez:8214	0
DGCR6L	HGNC:18551	Entrez:85359	25
DGCR8	HGNC:2847	Entrez:54487	60
DGKA	HGNC:2849	Entrez:1606	0
DGKB	HGNC:2850	Entrez:1607	36
DGKD	HGNC:2851	Entrez:8527	79
DGKE	HGNC:2852	Entrez:8526	36
DGKG	HGNC:2853	Entrez:1608	85
DGKH	HGNC:2854	Entrez:160851	77
DGKI	HGNC:2855	Entrez:9162	25
DGKK	HGNC:32395	Entrez:139189	0
DGKQ	HGNC:2856	Entrez:1609	71
DGKZ	HGNC:2857	Entrez:8525	0
DGKZP1	HGNC:39263	Entrez:400126	0
DGLUCY	HGNC:20498	Entrez:80017	0
DGUOK	HGNC:2858	Entrez:1716	25
DGUOK-AS1	HGNC:43441	Entrez:100874048	0
DHCR24	HGNC:2859	Entrez:1718	0
DHCR24-DT	HGNC:53969	Entrez:107984958	0
DHCR7	HGNC:2860	Entrez:1717	112
DHDDS	HGNC:20603	Entrez:79947	17
DHDDS-AS1	HGNC:40925	Entrez:101928324	0
DHDH	HGNC:17887	Entrez:27294	46
DHFR	HGNC:2861	Entrez:1719	0
DHFR2	HGNC:27309	Entrez:200895	0
DHFRP1	HGNC:2862	Entrez:573971	0
DHFRP2	HGNC:2863	Entrez:729816	0
DHFRP3	HGNC:52354	Entrez:1720	0
DHFRP5	HGNC:52355	Entrez:100132056	0
DHFRP6	HGNC:52356	Entrez:109729123	0
DHH	HGNC:2865	Entrez:50846	0
DHODH	HGNC:2867	Entrez:1723	0
DHPS	HGNC:2869	Entrez:1725	62
DHRS1	HGNC:16445	Entrez:115817	23
DHRS11	HGNC:28639	Entrez:79154	21
DHRS12	HGNC:25832	Entrez:79758	10
DHRS13	HGNC:28326	Entrez:147015	25
DHRS2	HGNC:18349	Entrez:10202	85
DHRS3	HGNC:17693	Entrez:9249	0
DHRS4	HGNC:16985	Entrez:10901	0
DHRS4-AS1	HGNC:23175	Entrez:55449	0
DHRS4L1	HGNC:19732	Entrez:728635	0
DHRS4L2	HGNC:19731	Entrez:317749	53
DHRS7	HGNC:21524	Entrez:51635	0
DHRS7B	HGNC:24547	Entrez:25979	17
DHRS7C	HGNC:32423	Entrez:201140	35
DHRS9	HGNC:16888	Entrez:10170	0
DHRSX	HGNC:18399	Entrez:207063	0
DHRSX-IT1	HGNC:38713	Entrez:106478924	0
DHTKD1	HGNC:23537	Entrez:55526	81
DHX15	HGNC:2738	Entrez:1665	0
DHX16	HGNC:2739	Entrez:8449	81
DHX29	HGNC:15815	Entrez:54505	100
DHX30	HGNC:16716	Entrez:22907	43
DHX32	HGNC:16717	Entrez:55760	48
DHX33	HGNC:16718	Entrez:56919	84
DHX33-DT	HGNC:52937	Entrez:105371506	0
DHX34	HGNC:16719	Entrez:9704	145
DHX35	HGNC:15861	Entrez:60625	76
DHX35-DT	HGNC:55365	Entrez:119545624	0
DHX36	HGNC:14410	Entrez:170506	0
DHX37	HGNC:17210	Entrez:57647	122
DHX38	HGNC:17211	Entrez:9785	103
DHX40	HGNC:18018	Entrez:79665	15
DHX40P1	HGNC:20687	Entrez:107133522	0
DHX57	HGNC:20086	Entrez:90957	115
DHX58	HGNC:29517	Entrez:79132	0
DHX8	HGNC:2749	Entrez:1659	42
DHX9	HGNC:2750	Entrez:1660	0
DHX9-AS1	HGNC:56097	Entrez:647070	0
DHX9P1	HGNC:2751	Entrez:1661	0
DIABLO	HGNC:21528	Entrez:56616	41
DIAPH1	HGNC:2876	Entrez:1729	37
DIAPH1-AS1	HGNC:40177	Entrez:100505658	0
DIAPH2	HGNC:2877	Entrez:1730	0
DIAPH2-AS1	HGNC:16972	Entrez:10824	0
DIAPH3	HGNC:15480	Entrez:81624	112
DIAPH3-AS1	HGNC:39915	Entrez:100874195	0
DIAPH3-AS2	HGNC:39916	Entrez:100874196	0
DICER1	HGNC:17098	Entrez:23405	96
DICER1-AS1	HGNC:43017	Entrez:400242	0
DIDO1	HGNC:2680	Entrez:11083	193
DIMT1	HGNC:30217	Entrez:27292	32
DIMT1P1	HGNC:52892	Entrez:100422385	0
DINOL	HGNC:53146	Entrez:108783646	0
DIO1	HGNC:2883	Entrez:1733	16
DIO2	HGNC:2884	Entrez:1734	27
DIO2-AS1	HGNC:44153	Entrez:100628307	0
DIO3	HGNC:2885	Entrez:1735	0
DIO3OS	HGNC:20348	Entrez:64150	0
DIP2A	HGNC:17217	Entrez:23181	128
DIP2A-IT1	HGNC:41430	Entrez:100862692	0
DIP2B	HGNC:29284	Entrez:57609	50
DIP2C	HGNC:29150	Entrez:22982	0
DIP2C-AS1	HGNC:30724	Entrez:414235	0
DIPK1A	HGNC:32213	Entrez:388650	0
DIPK1B	HGNC:28290	Entrez:138311	0
DIPK1C	HGNC:31729	Entrez:125704	0
DIPK2A	HGNC:28490	Entrez:205428	0
DIPK2B	HGNC:25866	Entrez:79742	0
DIRAS1	HGNC:19127	Entrez:148252	0
DIRAS2	HGNC:19323	Entrez:54769	0
DIRAS3	HGNC:687	Entrez:9077	0
DIRC1	HGNC:15760	Entrez:116093	0
DIRC3	HGNC:17805	Entrez:729582	0
DIRC3-AS1	HGNC:50636	Entrez:105373877	0
DIS3	HGNC:20604	Entrez:22894	67
DIS3L	HGNC:28698	Entrez:115752	0
DIS3L-AS1	HGNC:55369	Entrez:105370868	0
DIS3L2	HGNC:28648	Entrez:129563	100
DIS3L2P1	HGNC:14021	Entrez:282697	0
DISC1	HGNC:2888	Entrez:27185	99
DISC1-IT1	HGNC:41325	Entrez:104472714	0
DISC1FP1	HGNC:33625	Entrez:101929222	0
DISC2	HGNC:2889	Entrez:27184	0
DISP1	HGNC:19711	Entrez:84976	157
DISP2	HGNC:19712	Entrez:85455	125
DISP3	HGNC:29251	Entrez:57540	0
DIXDC1	HGNC:23695	Entrez:85458	51
DKC1	HGNC:2890	Entrez:1736	0
DKK1	HGNC:2891	Entrez:22943	20
DKK2	HGNC:2892	Entrez:27123	0
DKK3	HGNC:2893	Entrez:27122	0
DKK4	HGNC:2894	Entrez:27121	0
DKKL1	HGNC:16528	Entrez:27120	31
DKKL1P1	HGNC:16593	Entrez:128848	0
DLAT	HGNC:2896	Entrez:1737	44
DLC1	HGNC:2897	Entrez:10395	148
DLD	HGNC:2898	Entrez:1738	50
DLEC1	HGNC:2899	Entrez:9940	214
DLEC1P1	HGNC:44545	Entrez:100421153	0
DLEU1	HGNC:13747	Entrez:10301	0
DLEU1-AS1	HGNC:50496	Entrez:103689915	0
DLEU2	HGNC:13748	Entrez:8847	0
DLEU2L	HGNC:13225	Entrez:79469	0
DLEU7	HGNC:17567	Entrez:220107	0
DLEU7-AS1	HGNC:39966	Entrez:100874074	0
DLG1	HGNC:2900	Entrez:1739	59
DLG1-AS1	HGNC:44154	Entrez:100507086	0
DLG2	HGNC:2901	Entrez:1740	71
DLG2-AS1	HGNC:37132	Entrez:100302690	0
DLG2-AS2	HGNC:40179	Entrez:101929043	0
DLG3	HGNC:2902	Entrez:1741	0
DLG3-AS1	HGNC:40182	Entrez:100873930	0
DLG4	HGNC:2903	Entrez:1742	37
DLG5	HGNC:2904	Entrez:9231	180
DLG5-AS1	HGNC:45109	Entrez:100128292	0
DLGAP1	HGNC:2905	Entrez:9229	32
DLGAP1-AS1	HGNC:31676	Entrez:649446	0
DLGAP1-AS2	HGNC:28146	Entrez:84777	0
DLGAP1-AS3	HGNC:27317	Entrez:201477	0
DLGAP1-AS4	HGNC:44333	Entrez:101410534	0
DLGAP1-AS5	HGNC:27586	Entrez:284215	0
DLGAP2	HGNC:2906	Entrez:9228	0
DLGAP2-AS1	HGNC:50467	Entrez:100507435	0
DLGAP3	HGNC:30368	Entrez:58512	20
DLGAP4	HGNC:24476	Entrez:22839	96
DLGAP4-AS1	HGNC:51223	Entrez:101926987	0
DLGAP5	HGNC:16864	Entrez:9787	76
DLGAP5P1	HGNC:23945	Entrez:360014	0
DLGAP5P2	HGNC:55016	Entrez:117981791	0
DLK1	HGNC:2907	Entrez:8788	60
DLK2	HGNC:21113	Entrez:65989	31
DLL1	HGNC:2908	Entrez:28514	76
DLL3	HGNC:2909	Entrez:10683	41
DLL4	HGNC:2910	Entrez:54567	71
DLST	HGNC:2911	Entrez:1743	57
DLSTP1	HGNC:2912	Entrez:1744	0
DLX1	HGNC:2914	Entrez:1745	0
DLX2	HGNC:2915	Entrez:1746	0
DLX2-DT	HGNC:50638	Entrez:104326193	0
DLX3	HGNC:2916	Entrez:1747	25
DLX4	HGNC:2917	Entrez:1748	28
DLX5	HGNC:2918	Entrez:1749	0
DLX6	HGNC:2919	Entrez:1750	13
DLX6-AS1	HGNC:37151	Entrez:285987	0
DLX6-AS2	HGNC:40183	Entrez:100873931	0
DM1-AS	HGNC:53125	Entrez:109729182	0
DMAC1	HGNC:30536	Entrez:90871	0
DMAC1P1	HGNC:49128	Entrez:100289059	0
DMAC2	HGNC:25496	Entrez:55101	0
DMAC2L	HGNC:18799	Entrez:27109	0
DMAP1	HGNC:18291	Entrez:55929	52
DMBT1	HGNC:2926	Entrez:1755	270
DMBT1L1	HGNC:49497	Entrez:375940	0
DMBX1	HGNC:19026	Entrez:127343	0
DMC1	HGNC:2927	Entrez:11144	0
DMD	HGNC:2928	Entrez:1756	0
DMD-AS3	HGNC:40185	Entrez:100873916	0
DMGDH	HGNC:24475	Entrez:29958	72
DMKN	HGNC:25063	Entrez:93099	69
DMP1	HGNC:2932	Entrez:1758	61
DMPK	HGNC:2933	Entrez:1760	64
DMRT1	HGNC:2934	Entrez:1761	0
DMRT2	HGNC:2935	Entrez:10655	47
DMRT3	HGNC:13909	Entrez:58524	48
DMRTA1	HGNC:13826	Entrez:63951	46
DMRTA2	HGNC:13908	Entrez:63950	0
DMRTB1	HGNC:13913	Entrez:63948	54
DMRTC1	HGNC:13910	Entrez:63947	0
DMRTC1B	HGNC:31686	Entrez:728656	0
DMRTC2	HGNC:13911	Entrez:63946	9
DMTF1	HGNC:14603	Entrez:9988	38
DMTF1-AS1	HGNC:55864	Entrez:101927420	0
DMTN	HGNC:3382	Entrez:2039	17
DMWD	HGNC:2936	Entrez:1762	17
DMXL1	HGNC:2937	Entrez:1657	251
DMXL1-DT	HGNC:55568	Entrez:105379143	0
DMXL2	HGNC:2938	Entrez:23312	170
DNA2	HGNC:2939	Entrez:1763	138
DNAAF1	HGNC:30539	Entrez:123872	89
DNAAF10	HGNC:25176	Entrez:116143	0
DNAAF11	HGNC:16725	Entrez:23639	0
DNAAF11P1	HGNC:51151	Entrez:100420589	0
DNAAF2	HGNC:20188	Entrez:55172	55
DNAAF3	HGNC:30492	Entrez:352909	54
DNAAF3-AS1	HGNC:55292	Entrez:101930593	0
DNAAF4	HGNC:21493	Entrez:161582	0
DNAAF4-CCPG1	HGNC:43019	Entrez:100533483	0
DNAAF5	HGNC:26013	Entrez:54919	0
DNAAF6	HGNC:28570	Entrez:139212	0
DNAAF8	HGNC:25081	Entrez:146562	0
DNAAF9	HGNC:17721	Entrez:25943	0
DNAH1	HGNC:2940	Entrez:25981	429
DNAH10	HGNC:2941	Entrez:196385	551
DNAH10OS	HGNC:37121	Entrez:642797	0
DNAH11	HGNC:2942	Entrez:8701	545
DNAH12	HGNC:2943	Entrez:201625	64
DNAH14	HGNC:2945	Entrez:127602	36
DNAH17	HGNC:2946	Entrez:8632	563
DNAH17-AS1	HGNC:48594	Entrez:100996295	12
DNAH2	HGNC:2948	Entrez:146754	438
DNAH3	HGNC:2949	Entrez:55567	453
DNAH5	HGNC:2950	Entrez:1767	497
DNAH6	HGNC:2951	Entrez:1768	58
DNAH7	HGNC:18661	Entrez:56171	404
DNAH8	HGNC:2952	Entrez:1769	407
DNAH8-AS1	HGNC:40188	Entrez:100131047	0
DNAH8-DT	HGNC:55663	Entrez:121832808	0
DNAH9	HGNC:2953	Entrez:1770	432
DNAI1	HGNC:2954	Entrez:27019	92
DNAI2	HGNC:18744	Entrez:64446	62
DNAI3	HGNC:30711	Entrez:126820	0
DNAI4	HGNC:26252	Entrez:79819	0
DNAI7	HGNC:29599	Entrez:55259	0
DNAJA1	HGNC:5229	Entrez:3301	0
